frame,Nose_x,Nose_y,Nose_c,Neck_x,Neck_y,Neck_c,RShoulder_x,RShoulder_y,RShoulder_c,RElbow_x,RElbow_y,RElbow_c,RWrist_x,RWrist_y,RWrist_c,LShoulder_x,LShoulder_y,LShoulder_c,LElbow_x,LElbow_y,LElbow_c,LWrist_x,LWrist_y,LWrist_c,MidHip_x,MidHip_y,MidHip_c,RHip_x,RHip_y,RHip_c,RKnee_x,RKnee_y,RKnee_c,RAnkle_x,RAnkle_y,RAnkle_c,LHip_x,LHip_y,LHip_c,LKnee_x,LKnee_y,LKnee_c,LAnkle_x,LAnkle_y,LAnkle_c,REye_x,REye_y,REye_c,LEye_x,LEye_y,LEye_c,REar_x,REar_y,REar_c,LEar_x,LEar_y,LEar_c,LBigToe_x,LBigToe_y,LBigToe_c,LSmallToe_x,LSmallToe_y,LSmallToe_c,LHeel_x,LHeel_y,LHeel_c,RBigToe_x,RBigToe_y,RBigToe_c,RSmallToe_x,RSmallToe_y,RSmallToe_c,RHeel_x,RHeel_y,RHeel_c
11,1652.6,236.822,0.820486,1651.49,285.453,0.716206,1599.44,286.61,0.6386,1589.25,358.954,0.291957,0,0,0,1706.86,285.468,0.458418,1739.65,256.073,0.567787,1691.02,233.462,0.191053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641.31,224.392,0.872517,1667.29,226.668,0.818795,1624.33,234.576,0.647687,1683.11,239.048,0.565117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1098.49,249.293,0.855365,1135.8,314.862,0.678166,1079.28,319.389,0.560921,1019.33,394.02,0.383392,965.084,390.63,0.116518,1194.61,311.432,0.53337,1199.12,391.742,0.206567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088.34,239.05,0.860921,1115.44,233.43,0.80922,1080.34,245.881,0.0513896,1148.24,240.227,0.834291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,613.391,231.145,0.809681,657.499,322.791,0.406397,581.728,320.506,0.236405,556.858,401.923,0.260313,582.844,276.42,0.721772,742.289,327.312,0.388177,810.136,413.251,0.102155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594.149,213.06,0.81488,637.135,204.025,0.905381,0,0,0,674.438,222.124,0.723062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1383.47,240.213,0.861672,1377.82,328.43,0.699721,1325.76,329.512,0.629349,1321.25,403.085,0.115087,0,0,0,1433.19,327.303,0.591678,1469.37,392.885,0.0754052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371,231.174,0.940111,1396.98,231.232,0.889183,1349.55,249.26,0.687487,1408.35,252.673,0.519181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1098.5,249.251,0.868581,1135.81,313.762,0.685837,1080.39,318.27,0.572679,1025,381.574,0.331346,0,0,0,1194.62,311.441,0.558719,1199.13,391.758,0.210002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088.32,239.05,0.854568,1115.46,232.347,0.818629,1080.37,248.101,0.0563256,1148.24,240.199,0.837923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1652.63,236.832,0.819529,1651.49,285.449,0.717302,1599.45,286.588,0.642675,1589.24,358.96,0.295973,0,0,0,1706.87,285.461,0.458476,1739.63,256.055,0.567046,1689.89,233.457,0.208762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642.36,224.41,0.873185,1667.29,226.677,0.822657,1624.36,234.561,0.648307,1683.11,239.049,0.576655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,613.399,231.159,0.815719,662.008,321.67,0.427179,588.513,313.749,0.257119,556.883,403.067,0.284036,582.843,275.318,0.729362,741.179,327.299,0.389283,809.026,413.253,0.0885041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594.148,213.059,0.830633,637.134,204.052,0.907429,0,0,0,674.423,222.161,0.712332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1385.69,240.203,0.863058,1380.03,328.43,0.746323,1325.81,328.439,0.651858,1323.49,401.905,0.139863,0,0,0,1434.36,326.169,0.637351,1467.13,395.157,0.10048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371.06,231.142,0.932226,1396.98,231.221,0.899659,1350.66,249.243,0.721515,1408.31,252.665,0.472037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1099.6,249.296,0.87867,1135.82,315.977,0.682257,1078.15,320.488,0.56629,1019.33,394.009,0.412011,966.19,392.863,0.146107,1195.75,311.459,0.574094,1198.01,395.142,0.257399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089.45,239.043,0.89493,1115.46,233.457,0.820898,0,0,0,1149.37,240.243,0.850549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1652.59,237.943,0.844782,1652.59,285.503,0.642813,1599.43,287.709,0.599656,1590.39,358.979,0.226766,0,0,0,1708,286.605,0.376368,1743.05,259.465,0.0623816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641.29,226.648,0.855335,1667.29,227.799,0.831453,1624.3,239.12,0.666542,1684.25,240.262,0.570861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,613.37,231.134,0.809694,658.632,323.923,0.357836,588.51,321.65,0.238287,561.364,413.243,0.177117,582.805,275.31,0.703561,740.04,327.3,0.3614,808.979,413.257,0.074941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593.081,211.983,0.815555,637.115,204.06,0.893087,0,0,0,673.341,222.137,0.68841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1388,239.067,0.915409,1380.02,328.428,0.738025,1325.77,328.406,0.651693,1323.51,401.942,0.14814,0,0,0,1434.38,327.286,0.638927,1466.01,396.281,0.112858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373.26,230.043,0.899699,1397.05,230.081,0.932876,1350.69,248.131,0.745488,1407.21,254.915,0.250252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1099.62,248.177,0.880916,1135.79,316.008,0.681294,1078.13,320.481,0.570644,1020.48,392.909,0.426472,965.056,392.85,0.185103,1195.74,311.495,0.567231,1198.01,395.141,0.2768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089.45,237.934,0.86096,1115.47,232.316,0.838572,1080.42,243.621,0.058103,1149.36,240.231,0.848905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1652.6,237.931,0.842622,1652.57,285.501,0.647665,1599.44,287.722,0.601091,1590.38,361.222,0.233198,0,0,0,1707.99,286.585,0.379808,1743.06,270.749,0.051899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641.3,225.549,0.860068,1667.28,227.786,0.828872,1624.33,239.076,0.674461,1684.26,240.225,0.556944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,613.399,231.139,0.802359,657.479,325.03,0.362452,583.99,322.77,0.225436,561.372,413.243,0.169959,581.734,276.412,0.71033,740.035,327.293,0.364149,809.019,413.255,0.0836406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593.078,211.997,0.815637,637.131,204.077,0.883898,0,0,0,673.355,222.153,0.715692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1389.17,237.948,0.875156,1380.04,328.413,0.733795,1324.68,328.413,0.647315,1323.49,403.048,0.121613,0,0,0,1434.39,326.166,0.64073,1466.02,394.01,0.0876004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376.65,228.887,0.854655,1398.18,230.031,0.914746,1351.76,247.024,0.746502,1407.23,241.375,0.138839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1652.59,237.93,0.845232,1652.58,285.508,0.643089,1599.42,287.71,0.601791,1589.29,360.106,0.231249,0,0,0,1706.88,286.599,0.365355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641.3,225.536,0.863135,1667.27,227.788,0.826056,1624.35,237.975,0.653659,1684.25,240.211,0.566831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1099.66,248.123,0.872739,1134.72,315.981,0.680026,1078.13,319.398,0.570007,1022.74,394.023,0.449008,962.816,392.901,0.220427,1195.73,311.485,0.564328,1197.98,396.265,0.292662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089.47,236.831,0.854615,1116.57,231.233,0.854274,1081.49,243.617,0.0890989,1149.36,240.245,0.841357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,614.529,230.094,0.803472,657.476,326.157,0.362371,583.983,323.917,0.220225,559.098,405.321,0.156257,582.854,275.309,0.71601,740.046,327.306,0.366566,810.136,413.258,0.0752572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594.159,211.958,0.79779,637.116,204.028,0.892228,0,0,0,674.423,222.127,0.719498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1100.75,247.005,0.825221,1135.79,314.874,0.685307,1078.16,319.377,0.569043,1020.47,394.034,0.447683,965.051,392.884,0.205061,1195.74,311.473,0.566012,1199.12,399.671,0.273424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090.54,235.692,0.855864,1116.63,231.199,0.861144,1081.52,242.478,0.109891,1149.4,240.239,0.850326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1652.59,237.964,0.855897,1652.61,285.468,0.658941,1599.44,287.705,0.60684,1589.27,361.22,0.243651,0,0,0,1707.99,285.459,0.383022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641.3,226.643,0.86229,1667.27,227.796,0.822031,1624.34,237.977,0.658153,1683.13,239.109,0.550689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1391.39,234.598,0.803989,1380.05,327.31,0.731063,1324.67,328.393,0.632573,1322.38,403.065,0.13703,0,0,0,1435.48,326.15,0.629537,1468.25,395.152,0.108365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378.88,225.542,0.863512,1400.41,228.896,0.825605,1351.76,247.02,0.740545,1408.37,240.24,0.0604579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,614.51,231.163,0.80484,656.386,323.916,0.364669,586.249,321.633,0.223963,558.01,404.213,0.214469,582.885,275.256,0.712828,741.16,328.419,0.361846,809.01,413.26,0.0678295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594.185,211.998,0.792441,637.13,204.054,0.89926,0,0,0,674.421,222.113,0.704642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1652.57,237.952,0.85963,1653.74,285.456,0.657694,1599.43,286.624,0.612686,1589.24,358.979,0.242306,0,0,0,1710.26,285.451,0.402128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641.28,225.539,0.860376,1667.26,227.761,0.815348,1624.34,237.952,0.65396,1684.24,239.103,0.557476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1104.14,244.731,0.774227,1135.81,314.848,0.693162,1079.27,319.367,0.569195,1019.33,392.886,0.36753,970.706,392.904,0.136426,1195.75,311.45,0.571924,1198.01,400.792,0.304427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091.7,232.325,0.856484,1118.86,231.152,0.855876,1082.65,242.484,0.123275,1151.61,241.386,0.823744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,615.632,231.182,0.806999,655.219,322.777,0.358594,579.47,321.634,0.186696,556.861,404.193,0.197539,582.863,275.303,0.711082,741.169,328.415,0.365176,809.02,413.26,0.0689824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594.197,213.074,0.78031,637.152,204.047,0.907959,0,0,0,674.429,222.154,0.697245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1394.75,233.44,0.806556,1380.07,328.425,0.756004,1325.75,329.574,0.650911,1322.4,403.057,0.123526,0,0,0,1435.47,322.803,0.66651,1468.25,394.012,0.104024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378.94,224.401,0.883239,1400.43,226.678,0.784056,1351.82,246.993,0.726745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1652.56,237.949,0.858827,1652.59,285.474,0.662249,1598.33,287.705,0.616243,1589.24,358.978,0.246649,0,0,0,1708,285.47,0.386795,1747.58,275.255,0.0521128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641.28,225.55,0.860303,1667.25,227.757,0.80911,1624.35,237.965,0.647308,1684.24,239.111,0.553204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1106.42,241.402,0.819152,1135.8,313.758,0.69362,1079.28,318.268,0.566459,1021.6,394.041,0.44567,962.812,392.856,0.199728,1195.74,311.454,0.574055,1198.01,399.671,0.295687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093.96,232.298,0.854089,1121.12,230.029,0.814503,1083.8,242.495,0.160462,1151.63,242.498,0.814873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1395.9,233.437,0.82052,1380.04,327.285,0.729182,1324.66,329.512,0.628783,1323.51,403.061,0.122278,0,0,0,1435.46,322.761,0.662652,1468.27,392.901,0.122322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380.05,223.314,0.888764,1401.56,226.646,0.768848,1351.81,245.888,0.721792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,614.529,231.205,0.803706,654.084,322.768,0.376112,574.943,321.646,0.18907,556.886,404.194,0.174464,582.803,275.293,0.689447,742.296,326.176,0.383777,810.142,413.254,0.0951554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594.182,213.136,0.78126,637.137,204.065,0.895595,0,0,0,674.414,222.153,0.708492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1651.51,237.95,0.861506,1652.62,285.481,0.651655,1598.34,287.719,0.613812,1589.25,361.228,0.249608,0,0,0,1710.25,285.49,0.39029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641.28,225.538,0.859957,1667.27,227.771,0.815794,1624.34,237.93,0.640908,1684.24,239.108,0.540792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1108.65,240.29,0.867602,1135.8,314.844,0.689647,1079.25,319.392,0.553872,1021.6,394.023,0.377397,969.582,392.897,0.178307,1195.75,311.437,0.582034,1198.01,400.784,0.302685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097.33,231.144,0.890028,1124.51,228.882,0.824376,1082.71,241.342,0.327444,1152.72,241.382,0.851307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1396.97,232.301,0.84559,1378.95,326.156,0.697062,1324.67,329.533,0.602654,1323.52,404.213,0.102537,0,0,0,1434.34,321.653,0.632275,1469.37,391.765,0.115898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380.08,223.277,0.895761,1401.54,225.512,0.770667,1351.8,244.735,0.687725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,614.534,231.202,0.800078,654.094,323.892,0.384115,577.199,321.647,0.209293,556.851,404.194,0.194911,582.8,275.288,0.708586,741.171,326.169,0.382483,810.128,413.254,0.0975012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594.162,214.219,0.805174,637.139,204.039,0.89623,0,0,0,674.422,223.28,0.711479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1108.7,240.205,0.877607,1135.82,314.871,0.677622,1079.25,320.502,0.536303,1019.35,394.039,0.397179,967.332,392.868,0.15057,1195.76,311.44,0.580716,1199.12,399.662,0.251146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098.44,230.068,0.900639,1125.6,225.542,0.825747,1083.8,240.239,0.34673,1152.73,242.47,0.841827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1397.01,231.233,0.853244,1378.92,327.313,0.722428,1324.62,329.556,0.609928,1323.52,403.088,0.108854,0,0,0,1434.32,322.782,0.641917,1468.26,392.891,0.142903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380.1,223.251,0.901505,1401.57,225.512,0.749489,1351.79,245.875,0.713248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1651.51,237.952,0.865341,1652.62,285.457,0.661634,1599.42,287.709,0.611802,1589.25,361.225,0.245246,0,0,0,1709.13,285.441,0.400736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641.27,226.639,0.85939,1667.25,226.669,0.807602,1624.35,237.937,0.647975,1683.13,239.067,0.55133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,614.539,231.209,0.798906,656.343,322.774,0.374569,581.715,319.388,0.21215,559.1,404.202,0.185943,581.729,275.289,0.692604,742.3,326.174,0.391365,810.178,413.252,0.107201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594.178,213.14,0.781113,637.152,204.042,0.894583,0,0,0,674.422,223.284,0.70266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1397.02,231.247,0.850942,1378.9,329.518,0.750559,1323.53,330.717,0.608042,1323.53,413.242,0.0864356,0,0,0,1434.33,323.914,0.638596,1468.26,394.02,0.128956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380.1,223.259,0.90104,1401.55,225.537,0.759019,1351.8,243.631,0.719106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1652.57,237.922,0.848385,1652.61,285.44,0.670909,1599.43,286.628,0.61271,1589.25,358.973,0.238044,0,0,0,1708.01,284.349,0.40338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641.28,225.549,0.862132,1666.16,226.665,0.806108,1624.32,237.957,0.671551,1682,239.049,0.52591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1108.74,239.077,0.873566,1136.93,313.756,0.674345,1080.4,319.4,0.540682,1019.34,394.006,0.332121,972.988,392.88,0.0924865,1196.85,310.344,0.577941,1199.16,395.15,0.248342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098.48,228.928,0.878293,1125.65,223.313,0.848234,1086.06,240.188,0.345863,1152.74,240.255,0.845955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,615.646,231.209,0.795839,652.97,322.779,0.372899,577.196,321.636,0.193261,557.968,401.93,0.18305,581.716,275.276,0.69706,741.167,326.175,0.384122,810.164,413.253,0.0940673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594.153,214.234,0.770981,637.159,204.067,0.883617,0,0,0,674.427,223.271,0.707342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1397.01,231.225,0.855915,1378.91,329.546,0.772057,1323.52,331.829,0.594389,1322.4,413.244,0.0704521,0,0,0,1434.33,323.921,0.663209,1468.27,394.03,0.129411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380.09,223.259,0.906162,1401.54,225.544,0.740819,1351.74,245.88,0.713674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1651.51,236.82,0.838346,1653.71,285.457,0.673107,1598.34,287.708,0.617288,1588.16,358.959,0.239083,0,0,0,1710.25,285.447,0.413655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641.27,224.398,0.86558,1666.17,225.532,0.806566,1624.33,236.822,0.641129,1683.1,237.963,0.548875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1109.84,237.94,0.816757,1135.86,312.635,0.699869,1080.42,318.232,0.561262,1022.72,394.021,0.370929,966.202,392.884,0.155176,1196.85,310.311,0.58047,1200.29,398.541,0.284981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098.53,227.768,0.853331,1126.72,223.251,0.86595,1088.3,239.126,0.350812,1152.73,240.253,0.845416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,615.661,231.229,0.789392,655.23,323.896,0.356901,577.209,321.657,0.186096,556.87,401.92,0.177287,582.799,275.288,0.712114,741.177,326.165,0.381128,810.165,413.252,0.100869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594.169,214.224,0.761719,637.174,204.063,0.879605,0,0,0,674.436,222.167,0.694234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1396.96,232.303,0.826207,1378.89,328.432,0.721033,1322.38,330.66,0.566813,1324.62,403.061,0.0893691,0,0,0,1433.24,323.925,0.635485,1468.25,394.012,0.0788113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380.08,223.25,0.903409,1399.29,226.647,0.744153,1350.65,244.765,0.710196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1652.56,236.818,0.824538,1652.6,284.359,0.696295,1599.43,286.599,0.617779,1588.16,358.978,0.267343,0,0,0,1707.98,284.328,0.451481,1741.93,256.058,0.206637,1703.48,237.981,0.101496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641.28,224.391,0.861344,1667.24,225.509,0.812866,1624.33,235.692,0.652889,1681.98,236.819,0.536136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1114.32,235.71,0.78056,1135.86,313.713,0.675286,1080.37,319.387,0.535628,1022.72,395.142,0.330482,969.588,391.764,0.106533,1196.89,310.315,0.591217,1205.91,394.006,0.221301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099.63,225.527,0.864502,1126.82,222.155,0.869462,1088.29,239.082,0.476251,1152.73,240.229,0.803823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,616.778,231.223,0.803984,658.632,321.654,0.388476,583.997,314.872,0.237175,557.983,405.33,0.222038,582.815,275.25,0.708056,742.29,326.157,0.383989,811.281,413.25,0.117374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595.305,215.365,0.737758,638.238,204.066,0.877839,0,0,0,674.416,223.259,0.680228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1396.98,231.241,0.837774,1378.91,328.419,0.738717,1323.51,330.674,0.611139,1323.52,403.095,0.0963157,0,0,0,1433.22,322.796,0.656948,1468.28,394.006,0.0811746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380.08,223.247,0.90442,1399.27,225.543,0.740709,1350.62,246.978,0.706447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1652.57,235.714,0.82026,1652.57,285.46,0.683911,1598.32,287.711,0.608679,1589.26,361.222,0.242896,0,0,0,1708,285.458,0.427037,1741.9,256.045,0.229547,1703.47,237.979,0.0992555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641.28,224.38,0.863755,1666.17,224.422,0.811727,1624.33,235.722,0.643825,1681.97,237.953,0.547277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,616.785,231.227,0.797375,661.995,321.652,0.374171,591.898,314.854,0.208451,561.366,404.19,0.208108,582.845,274.171,0.712499,743.421,326.17,0.389185,811.294,413.25,0.124255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596.435,213.125,0.755139,638.266,204.076,0.875803,0,0,0,674.458,222.14,0.665474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1115.47,234.595,0.784071,1136.96,312.63,0.671632,1080.42,318.257,0.54977,1023.87,394.029,0.314959,971.852,392.881,0.0950608,1196.87,310.313,0.584031,1205.9,391.756,0.214541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099.67,223.295,0.849,1127.93,222.135,0.84951,1088.29,239.119,0.503284,1151.64,241.344,0.776959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1395.92,232.291,0.842052,1380.02,328.429,0.756855,1323.52,330.66,0.598221,1324.62,403.081,0.0864493,0,0,0,1435.46,323.91,0.658138,1466.01,392.887,0.117341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380.07,223.269,0.899156,1398.22,225.521,0.756709,1350.68,247.015,0.74809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1116.62,234.591,0.824098,1135.83,312.597,0.699713,1079.26,319.356,0.556912,1027.26,386.107,0.270452,975.251,393.993,0.0903409,1196.86,308.077,0.575444,1200.27,394.019,0.29639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100.76,223.279,0.843997,1132.44,222.198,0.853824,1086.04,245.869,0.736474,1151.67,242.489,0.794759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1651.45,235.715,0.852632,1651.5,285.431,0.653057,1598.33,286.592,0.615671,1588.15,356.711,0.242466,0,0,0,1706.87,284.347,0.390522,1744.19,257.176,0.0862953,1711.38,241.363,0.0585924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641.22,223.312,0.844668,1666.16,225.535,0.809613,1624.28,236.831,0.606114,1683.11,239.115,0.598935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
